report_date,product_item_id,product,category,campaign_count,source_campaigns,daily_budget_total,spend_mtd_est,spend_30d,conv_value_30d,roas_30d
2026-07-29,pcb-506a,"Placuta releu si LED pentru convertire semnal umed 12Vcc la semnal uscat NO/NC, PCB-506A",centrale si dispozitive stand-alone,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4900.0,65.57,70.09,127.15,1.814
2026-07-29,ipc-hfw3849t1-as-pv-0280b-pro,"Camera supraveghere IP, Dahua IPC-HFW3849T1-AS-PV-0280B-PRO, WizSense, 8MP, Iluminare duala, audio, slot card, PoE, alarma acustica si luminoasa",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,65.54,70.06,336.37,4.801
2026-07-29,vtm.7s083.elbtl,"Monitor videointerfon de interior, Electra, 7 inch, color, smart, VTM.7S083.ELBTL",videointerfon,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Interfoane,5700.0,65.47,69.98,26.38,0.377
2026-07-29,ls109p,"Switch PoE 9 porturi Tp-Link LS109P, 8x porturi PoE+, 1x port RJ45 10/100Mbps, max 63W, fara management",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,65.4,69.91,649.16,9.286
2026-07-29,cs-dl50fvs (wbpgr),"Yala inteligenta cu control acces inteligent Ezviz CS-DL50FVS (WBPGR), recunoastere faciala, video interfon, Wi-Fi, Bluetooth, ecran IPS 4 inch, IP54",dispozitive smart home,5,DGen - All other categories | DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - New - SmartHome | PMax - Promotii - Full Assets - Male - 25 to 55,3900.0,65.3,69.8,656.4,9.404
2026-07-29,wt410-16a-b,"Termostat inteligent Avatto WT410-16A-B, Wi-Fi, aplicatie mobila Tuya, control vocal, ecran tactil, 16A",dispozitive smart home,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,65.17,69.66,1126.8,16.176
2026-07-29,iks-2042bph-ph/w,"Kit supraveghere IP Wireless Hikvision HiLook EasyLink IKS-2042BPH-PH/W, 2x camere de 2MP, IR, slot microSD, NVR 4 canale, Audio",camere ip wireless,2,PMax - Poor Products - Shopping - LOW ROAS | PMax - Promotii - Full Assets - Male - 25 to 55,1600.0,65.09,69.58,2330.67,33.495
2026-07-29,door6n2kit,"Automatizare de usa de garaj 10 Mp, 80 Kg LINOMATIK DOOR6N",usi de garaj,2,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - New - Automatizari Porti,5250.0,64.81,69.28,0.0,0.0
2026-07-29,tfp-2134,"Centrala detectie incendiu adresabila, 4 bucle, 508 dispozitive, indicator de zona, imprimanta incorporata, TEKNIM TFP-2134",antiincendiu adresabil,2,DGen - All other categories | PMax - New - Alarme antiincendiu,1700.0,64.78,69.24,208.92,3.017
2026-07-29,4933471699,"Cheie cu Impact 1/2 inchi cu unghi drept si inel de fixare Milwaukee M12 FRAIWF12-0, 270Nm, 12V, 4933471699",scule electrice,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,64.75,69.22,2718.97,39.28
2026-07-29,saf-fix300-rk450,"Raft pentru rack 1U 450mm, 483x 300x 43, capacitate 20kg, standard 19 inch, otel calit, negru, Safer SAF-FIX300-RK450",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,64.74,69.2,0.0,0.0
2026-07-29,4933493304,"Freza verticala acumulator pentru lemn Milwaukee M18 FUEL, 4933493304, 18V, bucsa 12mm, 12000-25000 rpm, LED dublu",scule electrice,2,PMax - Poor Products - Shopping - LOW ROAS | PMax - Promotii - Full Assets - Male - 25 to 55,1600.0,64.7,69.16,58.25,0.842
2026-07-29,ipc-b1e29-a-il-0280b-s2,"Camera supraveghere IP Dahua ECO Series IPC-B1E29-A-IL-0280B-S2, 2MP, 2.8mm, Iluminare duala, Microfon, PoE, IP67",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,64.66,69.12,145.75,2.109
2026-07-29,4933447150,"Fierastrau cu banda pentru metal Milwaukee M18 CBS125-0, 125x125mm, 0-116 m/min, sistem FUEL, fara acumulator, 4933447150",scule electrice,4,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte,8400.0,64.59,69.04,1.01,0.015
2026-07-29,ktw01,"Kit videointerfon IP cu apelare si control de pe telefonul mobil, 1 familie, monitor 7 inch, Dahua, KTW01",videointerfon,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Interfoane,5700.0,64.44,68.88,1409.06,20.456
2026-07-29,cutie180x110x75,"Cutie plastic cu presetupe, 180 x 110 x 75mm, CUTIE180X110X75",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,64.43,68.87,1374.75,19.961
2026-07-29,ipc-hfw1431t-zs-2812-s4,"Camera IP Dahua Eco Series, 4MP, zoom motorizat, IR 50 metri, PoE, WDR, IP67, IPC-HFW1431T-ZS-2812-S4",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,64.4,68.84,0.0,0.0
2026-07-29,supra4-230,"Bariera acces auto 4 metri, 230V, Life SUPRA4-230",bariera si sistem parcare,2,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - Poor Products - Shopping - LOW ROAS,1850.0,64.38,68.82,1521.08,22.102
2026-07-29,hskp423ha9,"Cablu F/FTP retea Schrack Cat.6a HSKP423HA9, 4x2xAWG23/1, 500MHz, LS0H-3, Dca, albastru, ecranaj superior, lungime 100 m",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,64.37,68.81,0.0,0.0
2026-07-29,pfm320-010en,"Alimentator 12V 1A Dahua, 12W, Protectie Multipla, PFM320-010EN",alimentatori si surse,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,64.37,68.81,428.71,6.23
2026-07-29,49565625,"Carota diamantata Milwaukee Diamond Plus pentru placi ceramice, 35mm, gaurire umeda sau uscata, 49565625",scule de mana,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Scule si Unelte,7900.0,64.31,68.75,0.0,0.0
2026-07-29,ipc-k9ep-3t0we,"Camera de supraveghere Wireless Imou Cell PT, 3MP, Acumulator 15000 mAh, Senzor PIR, Iluminare duala 20m, IPC-K9EP-3T0WE",camere ip wireless,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Promotii - Full Assets - Male - 25 to 55,12300.0,64.28,68.71,0.0,0.0
2026-07-29,saf-pfa121,"Doza jonctiune pentru camere de supraveghere, aliaj aluminiu, IP66, Safer SAF-PFA121",alimentatori si surse,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,64.25,68.68,331.91,4.833
2026-07-29,yps-12-4-3,"Sursa de alimentare CCTV cu back-up, 12V 3A, 4 iesiri, YPS-12-4-3",alimentatori si surse,1,PMax - New - Accesorii Supraveghere,3300.0,64.21,68.64,331.65,4.832
2026-07-29,gkas300meh900,"Automatizare porti batante 2x3m / 2x400Kg Comunello Abacus 300, 230V, Encoder performant, Kit complet, GKAS300MEH900",porti batante,4,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | PMax - New - Automatizari Porti,6050.0,64.18,68.6,2.23,0.033
2026-07-29,maxi02-brown,Telecomanda pentru automatizari LIFE MAXI02-BROWN,accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,64.15,68.57,627.08,9.145
2026-07-29,verve46,"Boxa portabila, 2 microfoane UHF, 500W RMS, 15 inch, Bluetooth, USB, slot SD, RCA, negru, Vonyx VERVE46",sisteme sonorizare home,2,DGen - All other categories | PMax - New - Sonorizari,1100.0,64.13,68.55,0.0,0.0
2026-07-29,ds-2ce76d0t-itpf(2.8mm)c,"Camera dome FULL HD, 2 Megapixeli, Infrarosu la 20m, EXIR 2.0, all in one, DS-2CE76D0T-ITPF(2.8MM)C",camere supraveghere interior,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,64.08,68.5,46.64,0.681
2026-07-29,sdcs3/128gb,"Card microSD 128GB, Kingston SDCS3/128GB, Clasa 10 UHS-I, U1, V10, citire cu 150Mbps, adaptor card inclus",hard disk-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,64.07,68.49,240.28,3.508
2026-07-29,saf- ppcat624,"Patch panel UTP CAT6, 24 porturi, 19 inch, Safer SAF- PPCAT624",rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,63.79,68.19,313.33,4.595
2026-07-29,saf- pdu6,"Prelungitor 6 prize, comutator, cablu de 2m, mufe Schuko, Safer SAF- PDU6",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,63.74,68.14,1185.08,17.392
2026-07-29,to.go2va,"Telecomanda 2 Butoane Beninca TO.GO2VA, frecventa 433,92 Mhz",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,63.64,68.03,400.97,5.894
2026-07-29,hac-me1509th-a-pv-0360b-s2,"Camera HDCVI 5MP cu alarma optica Rosu-Albastru, Iluminator Dual LED si IR 40m, 3.6mm, Microfon, HAC-ME1509TH-A-PV-0360B-S2",camere supraveghere exterior,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,63.51,67.89,0.07,0.001
2026-07-29,1ab0290000,"Centrala de comanda automatizari porti batante 24V, LIFE NEW 1AB0290000",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,63.48,67.86,246.33,3.63
2026-07-29,asb-6wsw,Soundbar cu subwoofer 70W Bluetooth 5.0 AKAI ASB-6WSW,sisteme sonorizare home,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sonorizari,4400.0,63.47,67.84,0.0,0.0
2026-07-29,sd2c405nb-gny-a-pv-s2,"Camera supraveghere exterior PTZ Dahua SD2C405NB-GNY-A-PV-S2, 4MP, IR+LED, audio bidirectional, detectie AI, IP66",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,63.45,67.82,1327.97,19.58
2026-07-29,ds-2cd2367g2p-lsu/sl(2.8mm)(c),"Camera de supraveghere IP panoramica, 6 MP, LED 30 m, 2.8mm, PoE, ColorVu, Hikvision, DS-2CD2367G2P-LSU/SL(2.8mm)",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,63.23,67.59,178.55,2.642
2026-07-29,tl-pa4010pkit,"Kit transmisie internet prin reteaua electrica TP-Link PowerLine TL-PA4010PKIT AV500, Pana la 500 Mbps, 300m, Plug and play, AC Pass Trough",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,63.12,67.47,270.99,4.016
2026-07-29,utppow30m,"Cablu UTP + Alimentare gata mufat 30 metri, UTPPOW30M",cabluri supraveghere,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,63.05,67.4,336.83,4.997
2026-07-29,ipc-pts2249b-e2-s-pv-0360b-pro,"Camera speed dome IP WizSense Dahua IPC-PTS2249B-E2-S-PV-0360B-PRO, 2+2MP, WizColor, LED alb 30m, Alarma, slot microSD, PoE, IP66",camere ip profesionale,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,63.03,67.38,0.0,0.0
2026-07-29,usb-ex-50,"USB Extender pe UTP 50 de metri, USB-EX-50",video balun si mufe,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,62.94,67.28,0.0,0.0
2026-07-29,saf-hdmivgad70,"Adaptor HDMI la VGA, tata-mama, Full HD pana la 60Hz, placat cu aur, 20cm, Safer SAF-HDMIVGAD70",cabluri supraveghere,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,62.84,67.17,261.31,3.89
2026-07-29,ds-2de7a225iw-aeb(t5),"Camera speed dome IP Hikvision DS-2DE7A225IW-AEB(T5), AcuSense, 2MP DarkFighter, 4.8-120mm, zoom optic 25x, IR 200m, IP66",camere ip profesionale,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,62.78,67.11,34.72,0.517
2026-07-29,4932498268,"Cleste automat Milwaukee pentru dezizolare cabluri, 4932498268",scule de mana,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,62.73,67.05,933.27,13.918
2026-07-29,4933480740,"Camera inspectie vizuala digitala Milwaukee M12, rezolutie 720p, cablu 1.2m, ecran LCD 4.3 inch, card SD 32GB inclus, acumulator, incarcator, cutie pr",siguranta muncii,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,62.66,66.98,0.0,0.0
2026-07-29,deco s7(2-pack),"Sistem Mesh Wi-Fi pentru intreaga casa Tp-Link Deco S7(2-pack), Dual-Band AC1900, Gigabit, acoperire 360 mp, pentru 100 dispozitive",echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,62.57,66.88,894.63,13.377
2026-07-29,tlhtc3-220,"Semafor Rosu / Verde / Galben, 3 lumini LED, 230V, TLHTC3-220",bariera si sistem parcare,3,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Automatizari Porti,8550.0,62.37,66.67,0.0,0.0
2026-07-29,ajax waterstop-1/2inch,"Robinet inteligent wireless cu electrovalva AJAX WATERSTOP-1/2INCH, alimentare pe baterii sau alimentator 9V, frecventa 868 MHz",dispozitive smart home,2,DGen - All other categories | PMax - New - SmartHome,2600.0,62.37,66.68,0.0,0.0
2026-07-29,gkrt100blw000,"Automatizare usa de garaj Comunello, 11mp, 210kg, RAMPART 24V 1000 GKRT100BLW000",usi de garaj,3,DGen - Automatizari + ViewThrough Conversions from 01.07.26 | DGen - RMKT Only Audiences | PMax - New - Automatizari Porti,5750.0,62.3,66.59,0.0,0.0
2026-07-29,hdr-60-12,"Sursa de alimentare ultra slim, 12V, 4.5A, montaj pe sina DIN, HDR-60-12",alimentatori si surse,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,62.23,66.52,322.17,4.843
2026-07-29,4932493656,"Dispozitiv digital de masurat unghiuri Milwaukee, ecran LCD, precizie 0.1 grade la 0 grade si 90 grade, magnet de fixare, 4932493656",aparate de masura,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,62.18,66.47,995.5,14.977
2026-07-29,4932464082,"Cutie modulara depozitare Milwaukee Packout, 10 compartimente detasabile, polimeri rezistenti la impact, IP65, 4932464082","dulap scule, depozitare scule",2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Scule si Unelte,7300.0,62.17,66.46,161.26,2.427
2026-07-29,ds-2cd1043g2-i(2.8mm),"Camera de supraveghere IP, 4MP 2K, lentila 2.8mm, IR 30m, Detectare miscare, PoE, IP67, Hikvision DS-2CD1043G2-I(2.8mm)",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,62.13,66.42,0.0,0.0
2026-07-29,lino4rc,"Telecomanda cu 4 butoane, 433.92, Tehnologie Rolling Code, compatibila cu automatizarile Linomatik, Lino4RC",accesorii automatizari porti,1,PMax - Purchase - Accesorii,3300.0,62.09,66.37,173.47,2.614
2026-07-29,eap110-outdoor,Acces Point wireless de exterior TP-Link EAP110-Outdoor,echipamente retea,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,62.04,66.31,1699.62,25.63
2026-07-29,kit-alarm(zg2)-eu-5,"Kit securitate inteligenta IMOU cu gateway Zigbee 3.0, WiFi 2.4 GHz, senzor miscare, senzor usi/ferestre si buton alarma, KIT-Alarm(ZG2)-EU-5",sisteme de alarma wireless,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sisteme Alarma,5700.0,61.98,66.26,1042.85,15.739
2026-07-29,ae-dc2018-d1,"Camera auto Hikvision AE-DC2018-D1, 2MP Full HD, Wi-Fi, G-Sensor, audio bidirectional, slot card microSD, aplicatie mobila",camere auto,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,61.95,66.22,181.99,2.748
2026-07-29,patchpanel-c6-24p,"Patch panel 19"", 24 porturi Cat6, 1U, organizator cabluri, Safer PATCHPANEL-C6-24P",rack si ups,1,PMax - New - Accesorii Supraveghere,3300.0,61.88,66.15,356.63,5.391
2026-07-29,ipc-t241h-c,"Camera de supraveghere dome IP Hikvision HiLook IPC-T241H-C, 4MP, 2.8mm, IR 20m, PoE, IP67",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,61.85,66.12,2.74,0.041
2026-07-29,nspanel120pb,"Panou de control smart home SONOFF NSPANEL120PB, ecran tactil 4.7 inch, Zigbee 3.0, Wi-Fi, Matter, compatibil cu Google Home, Alexa",dispozitive smart home,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - SmartHome,5900.0,61.73,65.99,357.84,5.423
2026-07-29,tapo c425(4-pack),"Kit 4 camere complet wireless cu acumulator Tp-link Tapo C425(4-pack), fara cabluri,4MP 2K, iluminare nocturna color, 10000 mAH",camere ip wireless,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,61.67,65.92,1096.99,16.642
2026-07-29,tc-h333n-i5wcwifieu4mmv4.2,"Camera supraveghere Wi-Fi Tiandy, 3MP, rotire si inclinare din aplicatie, IR 50m, lumina alba, alarma audio-vizuala, slot card SD, IP66, TC-H333N-I5WC",camere ip wireless,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Promotii - Full Assets - Male - 25 to 55,12300.0,61.61,65.86,356.97,5.42
2026-07-29,rb-4025,"UPS pentru sistem de securitate NANOPOWER PLUS, 1000VA, 600W, USB, Ecran LCD, Rebel RB-4025",rack si ups,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Accesorii Supraveghere,6600.0,61.56,65.81,10363.72,157.487
2026-07-29,ipc-t220ha-luc,"Camera supraveghere IP HiLook Hikvision IPC-T220HA-LUC, Smart Hybrid Light, 2MP, 2.8mm, iluminare duala, microfon, PoE, IP67",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,61.52,65.76,543.75,8.269
2026-07-29,atm.0s083.elwtl,"Post de interior Electra Touch Line ATM.0S083.ELWTL, ecran de sticla securizata chimic, tastatura touch iluminata, carcasa ABS, alb",videointerfon,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Interfoane,5700.0,61.49,65.73,447.65,6.81
2026-07-29,sa-901-6bw-sv,"Amortizor hidraulic cu brat reglabil, pentru usi de 15 - 150 kg si latime de pana la 1.5m, SA-901-6BW-SV",accesorii control acces,2,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4300.0,61.49,65.73,0.0,0.0
2026-07-29,s0ty012131,"Camere supraveghere wireless cu baterie Baseus S0TY012131, Wi-Fi, 4x camere, 2K, iluminare duala, audio bidirectional, PIR, memorie interna 16GB, IP67",camere ip wireless,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,61.47,65.71,726.72,11.06
2026-07-29,utppow15m,Cablu UTP + Alimentare gata mufat 15 metri UTPPOW15M,cabluri supraveghere,1,PMax - New - Accesorii Supraveghere,3300.0,61.43,65.67,94.78,1.443
2026-07-29,sdcs3/256gb,"Card microSDXC 256GB Kingston Canvas Select Plus, Clasa 10, UHS-I, V10, A1,150MB/s, cu adaptor SD, SDCS3/256GB",hard disk-uri,1,PMax - Catch All - Shopping Only - No  Brand - Low tROAS,3300.0,61.41,65.65,428.0,6.519
2026-07-29,655st1140,"Set suporti triunghi reglabili pentru montaj panou fotovoltaic ADMIRA Systems 655ST1140, 2 buc, 1140x545mm, unghi 0-90, aluminiu anodizat",GoogleCategoryID 1167,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,61.34,65.57,0.0,0.0
2026-07-29,shelly dimmer gen3,"Dimmer lumini incastrabil Shelly Dimmer Gen3 S3DM-0A101WWL, 1 canal, Wi-Fi, Bluetooth, fara nul, trailing edge, max 200W",dispozitive smart home,2,DGen - All other categories | PMax - New - SmartHome,2600.0,61.31,65.53,0.0,0.0
2026-07-29,hac-hum3200a-0280p-s5,"Camera supraveghere interior cube HDCVI Dahua, 2MP, IR 10m, 2.8mm, HAC-HUM3200A-0280P-S5",camere supraveghere exterior,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,61.31,65.54,32.24,0.492
2026-07-29,ds-2de2c400iwg/w(2.8mm)(w),"Camera PT Smart Hybrid Light Mini Hikvision DS-2DE2C400IWG/W(2.8mm)(W), Wi-Fi, 4MP, 2.8mm, IR30m, audio bidirectional, slot card SD, IP66",camere ip,2,DGen - Supraveghere | PMax - New - Supraveghere Video,11000.0,61.24,65.47,0.0,0.0
2026-07-29,fc420cp-i,Buton de incendiu adresabil FIRECLASS FC420CP-I,antiincendiu adresabil,2,DGen - All other categories | PMax - New - Alarme antiincendiu,1700.0,61.23,65.45,24.32,0.372
2026-07-29,alarm-a201p-kit1-16we,"Kit alarma wireless HiLook ALARM-A201P-Kit1-16WE, 868 MHz, Wi-Fi, centrala, tastatura, sirena, PIR, contact magnetic, control de pe mobil",sisteme de alarma wireless,4,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sisteme Alarma | PMax - Promotii - Full Assets - Male - 25 to 55,6200.0,61.2,65.42,610.22,9.327
2026-07-29,snv3s/1000g,"SSD KINGSTON NV3 SNV3S/1000G, 1TB (Terabyte), interfata PCI-Express 4.0, M.2",hard disk-uri,1,PMax - Poor Products - Shopping - LOW ROAS,1100.0,61.2,65.42,0.0,0.0
2026-07-29,4933498559,"Pompa de apa cu perii Milwaukee M18 BLSWP-0, filtru Hydropass, volum 5670l/h, submersibila pana la 107cm, 4933498559",scule si unelte pentru gradinarit,3,PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - Promotii - Full Assets - Male - 25 to 55 | PMax - Scule si Unelte,7800.0,61.19,65.41,1714.72,26.214
2026-07-29,kits42pext,"KIT centrala alarma, Paradox, KIT SP4000, KITS42PEXT",sisteme alarma cablu,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Sisteme Alarma,5700.0,61.05,65.26,0.0,0.0
2026-07-29,hfd3-wifi,"Control acces standalone WiFi SECUKEY HFD3-WIFI, Carduri EM si Mifare, Amprenta, Taste touch, Compatibil cu aplicatia Tuya",centrale si dispozitive stand-alone,3,DGen - All other categories | PMax - Catch All - Shopping Only - No  Brand - Low tROAS | PMax - New - Control Acces,4900.0,61.05,65.26,402.81,6.173
2026-07-29,ipc-c32ep,"Camera supraveghere interior IP Imou Cue 2, 2MP, Wi-Fi, IR 10m, zoom digital 10x, Audio, slot microSD, IPC-C32EP",camere ip wireless,5,DGen - Promo - NO RMKT - tROAS - PUR | DGen - RMKT Only Audiences | DGen - Supraveghere | PMax - New - Supraveghere Video | PMax - Promotii - Full Assets - Male - 25 to 55,12300.0,61.04,65.25,339.98,5.211
